scopus_source_id,print_issn,real _frequency,journal_website,e_issn,real_review_time
13622,1635808,Quarterly,http://www.sigmod.org/publications/sigmod-record/0912,19435835,
13683,1464833,Quarterly,http://www.sigcomm.org/learn/computer-communication-review,19435819,
13803,9235965,Monthly,https://www.sciencedirect.com/journal/signal-processing-image-communication#description,18792677,
14300154706,19366442,Bi-monthly,https://www.springerlink.com/content/1936-6450,19366450,
14411,14614111,,,17415179,
14452,375497,Monthly,https://sim.sagepub.com/,17413133,
144641,16191366,Quarterly,https://www.springerlink.com/content/109378/,16191374,
144702,13594338,Quarterly,https://www.springerlink.com/content/1359-4338/,14349957,
144749,17298806,,,17298814,
144797,21601577,,,21601593,
144889,15472450,Quarterly,https://www.tandfonline.com/loi/gits20,15472442,
144945,1566113X,Quarterly,https://www.springerlink.com/content/106607/,15729427,
14500154706,14690268,Quarterly,https://www.worldscientific.com/worldscinet/ijcia,17575885,
145264,13460714,,,,
145326,16155262,Bi-monthly,http://www.springerlink.com/content/107927/,16155270,
145508,15464261,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1546-427X,1546427X,
14879,15708268,Quarterly,http://www.journals.elsevier.com/journal-of-web-semantics/#description,18737749,
14965,1386145X,Quarterly,http://www.springerlink.com/content/101757/,15731413,
14966,2786125,Quarterly,http://www.journals.elsevier.com/journal-of-manufacturing-systems/#description,18786642,
15012,15903,Bi-monthly,http://www.springerlink.com/content/100460/,14320525,
15109,9168532,,,,
15134,200255,Fortnightly,https://www.journals.elsevier.com/information-sciences/#description,18726291,
15463,2721732,Bi-monthly,https://www.computer.org/portal/web/computingnow/micro,19374143,
15484,1206212X,,,,
15552,1419331,Bi-monthly,https://www.journals.elsevier.com/microprocessors-and-microsystems/#description,18729436,
15572,13873326,Bi-monthly,http://www.springerlink.com/content/103798/,15729419,
15583,2883635,Quarterly,http://www.springerlink.com/content/1882-7055,18827055,
15688,8887985,Semi-annual,https://aaahq.org/Research/Journals/Section-Journal-Home-Pages/Journal-of-Information-Systems,15587959,
15703,2191377,Monthly,http://www.springerlink.com/content/105441/,2193116,
16733,2780062,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=42,1558254X,
16947,15457362,Quarterly,http://www.igi-global.com/gateway/journal/1079,15465004,
17300154721,18880258,,,,
17604,16079264,Bi-monthly,https://jit.ndhu.edu.tw/,20794029,
17700156776,14666642,,,17418070,
17800156773,1751648X,,,17516498,
17932,1679260,Quarterly,http://www.journals.elsevier.com/integration-the-vlsi-journal/#description,18727522,
18003,1691864,Semi-monthly,http://www.tandfonline.com/toc/tadr20/current,15685535,
18050,2783649,Monthly,http://ijr.sagepub.com/,17413176,
18056,10020446,,,,
18078,2635747,Monthly,http://journals.cambridge.org/action/displayJournal?jid=ROB,14698668,
18079,9218890,Monthly,http://www.journals.elsevier.com/robotics-and-autonomous-systems/#description,1872793X,
18080,7365845,Bi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/704/description#description,18792537,
18089,9659978,Monthly,http://www.journals.elsevier.com/advances-in-engineering-software/,18735339,
18120,983500,Quarterly,http://toms.acm.org/,15577295,
18121,1049331X,Quarterly,http://tosem.acm.org/,15577392,
18136,15684946,Monthly,http://www.journals.elsevier.com/applied-soft-computing/#description,18729681,
18184,2644401,Bi-monthly,http://www.emeraldinsight.com/loi/ec,17587077,
18186,1770667,Quarterly,http://www.springerlink.com/content/102820/,14355663,
18197,10692509,Quarterly,https://www.iospress.nl/journal/integrated-computer-aided-engineering/,18758835,
18400156714,15409589,Bi-monthly,https://journals.riverpublishers.com/index.php/JWE/index,15445976,
18644,1741038X,Bi-monthly,http://www.emeraldinsight.com/journal/jmtm,17587786,
18650,13823256,Quarterly,http://www.springerlink.com/content/100262/,15737616,
18660,9473602,Quarterly,http://www.springerlink.com/content/102830/,1432010X,
18661,1615147X,Monthly,http://www.springerlink.com/content/102504/,16151488,
18709,7407459,Bi-monthly,http://www.computer.org/portal/web/computingnow/software,19374194,
18711,985589,Monthly,http://www.computer.org/portal/web/tse,19393520,
18732,9505849,Monthly,http://www.journals.elsevier.com/information-and-software-technology/#description,18736025,
18936,9168516,Monthly,http://search.ieice.org/bin/index.php/category_B/lang_E/curr_1,17451345,
19266,9528091,Bi-monthly,http://www.inderscienceonline.com/loi/ijcat,17415047,
19268,10943420,Quarterly,http://hpc.sagepub.com/,17412846,
19270,2181940,Monthly,http://www.worldscinet.com/ijseke/ijseke.shtml,17936403,
19271,14332779,Bi-monthly,http://www.springer.com/computer/swe/journal/10009,14332787,
19294,10946136,Bi-monthly,http://www.springerlink.com/content/111647/,10991425,
19300156903,19358237,Quarterly,http://www.nowpublishers.com/MAL,19358245,
19309,1641212,Monthly,http://www.journals.elsevier.com/journal-of-systems-and-software/#description,18731228,
19400156805,17441765,,,17441773,
19400157203,12136972,,,12136964,
19400158592,18672949,Quarterly,http://www.springer.com/mathematics/journal/12532,18672957,
19400158708,18759521,Bi-monthly,http://www.journals.elsevier.com/entertainment-computing/,1875953X,
19700174683,20407939,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2040-7947,20407947,
19700177025,1943068X,,,19430698,
19700177034,19493045,Quarterly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=5165369,,
19700177336,18688071,Bi-monthly,http://link.springer.com/journal/13042,1868808X,
19700181431,12460125,Quarterly,http://www.tandfonline.com/loi/tjds20,21167052,
19700186821,14778394,,,17418216,
19700186842,19423926,,,19423934,
19700186847,19416210,Quarterly,http://www.igi-global.com/gateway/journal/1112,19416229,
19700186849,19416237,Quarterly,http://www.igi-global.com/journal/international-journal-ambient-computing-intelligence/1110,19416245,
19700186851,17407516,Quarterly,http://www.inderscienceonline.com/loi/ijaac,17407524,
19700186865,16877047,Irrregular (0),https://www.hindawi.com/journals/ijcgt/,16877055,18 weeks
19700186867,18761364,Bi-monthly,https://www.iospress.nl/journal/journal-of-ambient-intelligence-and-smart-environments/,18761372,
19700186871,18885063,Tri-annual,http://www.tdp.cat/,20131631,
19700186872,15573958,Quarterly,http://www.igi-global.com/gateway/journal/1095,15573966,
19700187627,17538947,Monthly,http://www.tandfonline.com/loi/tjde20,17538955,
19700187807,19393555,Bi-monthly,http://www.tandfonline.com/loi/uiss20,19393547,
19869,3617688,Bi-monthly,http://www.springerlink.com/content/0361-7688/,16083261,
19900191968,18456421,,,,
19900193685,13272314,Quarterly,http://www.iospress.nl/journal/international-journal-of-knowledge-based-and-intelligent-engineering-systems/,18758827,
19913,10009825,,,,
19926,10589244,Annual,https://www.hindawi.com/journals/sp/,1875919X,19 weeks
20007,380644,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-024X,1097024X,
20013,9639314,Quarterly,http://www.springerlink.com/content/100222/,15731367,
20428,2683768,Semi-monthly,http://www.springerlink.com/content/102823/,14333015,
20432,9600833,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1689,10991689,
20765,10049037,,,,
20952,15309827,Quarterly,https://asmedigitalcollection.asme.org/computingengineering,19447078,
20969,15324435,Annual,http://www.mtome.com/Publications/JMLR/jmlr.html,15337928,
21100198475,15775097,,,,
21100201073,19765622,,,,
21100203301,1976913X,Bi-monthly,http://jips-k.org/,2092805X,
21100205112,20477481,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(issn)2047-7481,20477481,
21100211724,18724981,Quarterly,http://www.iospress.nl/journal/intelligent-decision-technologies/,18758843,
21100216567,20474938,Bi-monthly,http://digital-library.theiet.org/content/journals/iet-bmt,20474946,
21100220382,17572657,,,17572665,
21100223313,20734212,,,20734239,
21100229836,,,,20926731,
21100235616,2162237X,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=5962385,21622388,
21100241736,21680566,Annual,http://www.tandfonline.com/loi/ttrb20,21680582,
21100244604,,,,20793537,
21100259509,18977979,Annual,http://www.e-informatyka.pl/,20844840,15 weeks
21100262320,21682216,Monthly,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221021#AimsScope,21682232,
21100266502,21908508,Quarterly,http://link.springer.com/journal/13389,21908516,
21100274221,21682267,Monthly,http://www.ieeesmc.org/publications/transactions-on-cybernetics,21682275,
21100285411,2161024X,,,,
21100286806,21682356,Bi-monthly,http://www.ieee.org/,21682364,
21100332403,22142126,Bi-monthly,http://www.journals.elsevier.com/journal-of-information-security-and-applications/,22142134,
21100338351,21687161,Quarterly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6245519,,
21100369411,20710216,Quarterly,http://www.mmp.vestnik.susu.ac.ru/,23080256,
21100383744,,,,2192113X,
21100403130,23522208,Bi-monthly,https://www.journals.elsevier.com/journal-of-logical-and-algebraic-methods-in-programming,23522216,
21100405702,,,,22638733,
21100411629,24056456,Quarterly,https://content.iospress.com/journals/web-intelligence/14/3,24056464,
21100421900,20564961,Bi-monthly,https://www.emerald.com/insight/publication/issn/2056-4961,,
21100422153,,,,23527110,
21100784665,23798920,Quarterly,https://www.ieee.org/membership-catalog/productdetail/showProductDetailPage.html?product=PER221-ELE&searchResults=Y,23798939,
21100793172,19922264,,,23109912,
21100810444,18213251,,,23349905,
21100820054,17276209,,,23125381,
21100820619,20645260,,,20645279,
21100823281,21667160,Quarterly,https://www.igi-global.com/gateway/journal/64245,21667179,
21100824667,,,,21051232,
21100824863,,,,18632122,
21100827462,19853157,,,22898107,
21100828027,9743154,,,,
21100836194,,,,24059595,
21100843325,24096008,,,23138734,
21100855995,20439989,,,20439997,
21100862637,,,,22108327,
21100875102,16416414,,,24495220,
21100881468,23294949,Quarterly,https://dl.acm.org/journal/topc,23294957,
21100893766,,,,2297198X,
21805,14322994,Bi-monthly,http://www.springerlink.com/content/102510/,14325217,
22202,1676377,Bi-monthly,http://www.journals.elsevier.com/operations-research-letters/#description,18727468,
22313,1665316,Monthly,http://www.journals.elsevier.com/performance-evaluation/#description,1872745X,
22679,10065911,,,,
22782,13853139,,,15731340,
23127,45411,Bi-monthly,http://jacm.acm.org/,1557735X,
23295,13648152,Monthly,http://www.journals.elsevier.com/environmental-modelling-and-software/#description,18736726,
23486,14329360,Quarterly,http://link.springer.com/journal/791,14330369,
23490,8857474,Annual,https://www.springerlink.com/content/105731/,15737691,
23604,1692607,Monthly,http://www.elsevier.com/locate/cmpb,18727565,
23671,1676393,Monthly,https://www.journals.elsevier.com/speech-communication/#description,18727182,
23871,9332790,Quarterly,http://www.springerlink.com/content/100359/,14321378,
23958,15423980,Bi-monthly,http://www.oldcitypublishing.com/MVLSC/MVLSC.html,15423999,
23987,15392791,Quarterly,http://www.springerlink.com/content/120559/,15590089,
24145,9288910,Quarterly,http://www.springerlink.com/content/100242/,15737535,
24161,10773142,Monthly,http://www.journals.elsevier.com/computer-vision-and-image-understanding/#description,1090235X,
24162,13359150,Bi-monthly,http://www.cai.sk/,,
24173,9540091,Quarterly,http://www.tandfonline.com/loi/ccos20,13600494,
24175,13837133,Quarterly,http://www.springerlink.com/content/1383-7133,15729354,
24207,15684539,Quarterly,http://www.springerlink.com/content/108654/,15732908,
24208,13892576,Quarterly,http://www.springerlink.com/content/104755/,15737632,
24254,1628828,Monthly,http://www.computer.org/portal/web/tpami,19393539,
24258,11373601,,,19883064,
24286,0888613X,Bi-monthly,http://www.journals.elsevier.com/international-journal-of-approximate-reasoning/#description,18734731,
24303,9205489,Bi-monthly,http://www.journals.elsevier.com/computer-standards-and-interfaces/#description,18727018,
24305,8848173,Monthly,https://onlinelibrary.wiley.com/journal/1098111x,1098111X,
24310,2180014,Monthly,https://www.worldscientific.com/worldscinet/ijprai,17936381,
24326,2184885,Bi-monthly,https://www.worldscientific.com/worldscinet/ijufks,17936411,
24354,1687433,Bi-monthly,http://www.springerlink.com/content/100280/,15730670,
24357,0952813X,Quarterly,https://www.tandfonline.com/loi/teta20,13623079,
24358,13811231,Bi-monthly,http://www.springerlink.com/content/102935/,15729397,
24360,9210296,Monthly,http://www.springerlink.com/content/100290/,15730409,
24361,9259902,Bi-monthly,http://www.springerlink.com/content/100289/,15737675,
24363,9565515,Bi-monthly,http://www.springerlink.com/content/0956-5515,15728145,
24407,0010485X,Monthly,http://www.springerlink.com/content/103076/,14365057,
24449,235954,Bi-monthly,http://www.kybernetika.cz/,1805949X,
24595,1697439,Monthly,https://www.journals.elsevier.com/chemometrics-and-intelligent-laboratory-systems/#description,18733239,
24596,13867857,Quarterly,https://www.springer.com/journal/10586/,15737543,
24772,9507051,Bi-monthly,https://www.journals.elsevier.com/knowledge-based-systems/#description,18727409,
24774,2698889,Annual,https://www.cambridge.org/core/journals/knowledge-engineering-review,14698005,
24775,8856125,Monthly,unsafe:jttp://www.springerlink.com/content/100309/,15730565,
24800,9410643,Monthly,http://www.springerlink.com/content/102827/,14333058,
24802,12100552,Bi-monthly,http://www.nnw.cz/,23364335,
24806,13704621,Bi-monthly,http://www.springerlink.com/content/100321/,1573773X,
24823,313203,Monthly,https://www.journals.elsevier.com/pattern-recognition/#description,18735142,
24825,1678655,Monthly,http://www.journals.elsevier.com/pattern-recognition/#description,18727344,
24847,0992499X,,,,
24906,1464116,Bi-monthly,http://www.springer.com/computer/hardware/journal/11950,1558108X,
24980,9345043,Quarterly,http://www.springerlink.com/content/102822/,1433299X,
25022,15361268,Quarterly,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7756,15582590,
25033,189340,Monthly,https://www.computer.org/portal/web/tc,15579956,
25037,1089778X,Bi-monthly,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=4235,19410026,
25038,15361233,Monthly,https://www.computer.org/portal/web/tmc,15580660,
25040,10919856,Quarterly,https://pubsonline.informs.org/journal/ijoc,15265528,
25053,15209202,Bi-monthly,http://www.computer.org/portal/web/computingnow/itpro,1941045X,
25396,9295585,Quarterly,http://www.springerlink.com/content/100255/,15728080,
25476,10798587,Quarterly,http://wacong.org/autosoft/auto/, 2326005X ,
25482,8268185,Bi-monthly,http://www.actapress.com/Content_of_Journal.aspx?JournalID=127,19257090,
25497,10642315,,,,
25507,3505596,Quarterly,http://www.informatica.si/index.php/informatica,,
25515,15240703,Bi-monthly,https://www.journals.elsevier.com/graphical-models/#description,15240711,
25518,2721716,Bi-monthly,https://www.computer.org/csdl/magazine/cg,15581756,
25529,1432087,Bi-monthly,https://onlinelibrary.wiley.com/journal/10991514,10991514,
25531,1070986X,Quarterly,http://www.computer.org/portal/web/computingnow/multimedia,19410166,
25534,10577149,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=83,19410042,
25535,10772626,Monthly,https://www.computer.org/portal/web/tvcg,19410506,
25547,9535438,Bi-monthly,http://iwc.oxfordjournals.org/,18737951,
25548,1651684,Monthly,https://www.journals.elsevier.com/signal-processing/#description,18727557,
25566,2544156,,,,
25574,10039775,,,,
25620,0955792X,Bi-monthly,https://academic.oup.com/logcom,1465363X,
25621,7437315,Monthly,https://www.journals.elsevier.com/journal-of-parallel-and-distributed-computing/#description,10960848,
25623,9208542,Monthly,http://www.springerlink.com/content/100302/,15730484,
25626,9424962,Bi-monthly,http://www.springerlink.com/content/100377/,14321882,
25627,13807501,Monthly,http://www.springerlink.com/content/100320/,14321882/15737721,
25644,10547460,Quarterly,https://www.mitpressjournals.org/toc/pvar/27/2,15313263,
2600147401,16155289,Quarterly,http://www.springerlink.com/content/1615-5289,16155297,
26099,15662535,Bi-monthly,https://www.sciencedirect.com/journal/information-fusion#description,18726305,
26131,2544164,,,,
26132,10009000,Bi-monthly,http://www.springerlink.com/content/1000-9000/,18604749,
26138,1678191,Monthly,https://www.journals.elsevier.com/parallel-computing/#description,18727336,
26141,1296264,Quarterly,http://www.worldscinet.com/ppl,1793642X,
26146,1782789,Bi-monthly,http://www.springerlink.com/content/100388/,14322315,
26324,10429832,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2418,10982418,
26422,10526234,Quarterly,https://www.siam.org/publications/journals/siam-journal-on-optimization-siopt,10957189,
26693,13301365,,http://gradst.unist.hr/international-journal-for-engineering-modelling,18498671,
26714,10001239,Semi-monthly,https://ores.su/en/journals/jisuanji-yanjiu-yu-fazhancomputer-research-and-development/,,
26799,15708705,Bi-monthly,https://www.sciencedirect.com/journal/ad-hoc-networks#description,15708713,
26802,13812416,Quarterly,https://www.springer.com/journal/10772,15728110,
27190,9226567,Quarterly,https://www.springer.com/journal/10590,15730573,
27237,10636692,Bi-monthly,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=90,15582566,
27239,8908044,Bi-monthly,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=65,1558156X,
27306,1383469X,Bi-monthly,http://www.springerlink.com/content/101750/,15728153,
27724,2780070,Monthly,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=43,19374151,
27836,1640925,Quarterly,https://dl.acm.org/journal/toplas,15584593,
27842,13816551,Quarterly,http://www.ada-europe.org/auj/home/,,
27843,13675788,Semi-annual,https://www.journals.elsevier.com/annual-reviews-in-control/,,
27856,63835,Quarterly,http://www.springerlink.com/content/109418/,15729125,
27865,14778424,Semi-annual,http://www.sciencedirect.com/science/journal/14778424/,18736866,
27869,8852308,Bi-monthly,https://www.journals.elsevier.com/computer-speech-and-language,10958363,
27871,15320626,Semi-monthly,https://onlinelibrary.wiley.com/journal/15320634,15320634,
27873,15227383,Bi-monthly,https://www.cutter.com/itjournal/,15545946,
28325,8857458,Bi-monthly,http://www.springerlink.com/content/101593/,15737640,
28345,9567968,Annual,https://www.cambridge.org/core/journals/journal-of-functional-programming,14697653,
28360,16601769,Quarterly,http://www.jot.fm/,,
28380,13513249,Bi-monthly,https://www.cambridge.org/core/journals/natural-language-engineering,14698110,
28416,1676423,Semi-monthly,https://www.journals.elsevier.com/science-of-computer-programming/#description,18727964,
28424,14710684,Bi-monthly,https://www.cambridge.org/core/journals/theory-and-practice-of-logic-programming,14753081,
28511,13873954,Bi-monthly,https://www.tandfonline.com/loi/nmcm20,17445051,
28512,255610,Monthly,http://www.springerlink.com/content/103081/,14364646,
28535,283045,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0037,10970037,
28538,10556788,Bi-monthly,https://www.tandfonline.com/loi/goms20,10294937,
28554,14327643,Monthly,http://www.springerlink.com/content/1432-7643,14337479,
28642,15261492,Monthly,http://www.techscience.com/cmes/2018/index2018.html,15261506,
28931,0926227X,Bi-monthly,https://www.iospress.nl/journal/journal-of-computer-security/,18758924,
29089,1387974X,Bi-monthly,http://www.springerlink.com/content/103282/,15728188,
300147006,16145046,Quarterly,https://www.springer.com/journal/11334,16145054,
3200147819,15741192,Bi-monthly,https://www.journals.elsevier.com/pervasive-and-mobile-computing/#description,18731589,
35932,8999457,Quarterly,https://onlinelibrary.wiley.com/journal/10981098,10981098,
4400151723,1735188X,Semi-annual,https://webology.org/,,
4700152798,15504832,Quarterly,https://dl.acm.org/journal/jetc,15504840,
4800153205,15564665,Quarterly,https://dl.acm.org/journal/taas,15564703,
4900153227,2896540,Quarterly,https://www.jstage.jst.go.jp/browse/jssst,,
5400152640,17518709,Bi-monthly,https://digital-library.theiet.org/content/journals/iet-ifs,17518717,
5400152646,17519659,Monthly,https://digital-library.theiet.org/content/journals/iet-ipr,17519667,
5800173367,17518601,Bi-monthly,https://digital-library.theiet.org/content/journals/iet-cdt,1751861X,
5800179613,17438225,Monthly,https://www.inderscience.com/jhome.php?jcode=ijahuc,17438233,
6100152804,17427185,Bi-monthly,https://www.inderscienceonline.com/loi/ijcse,17427193,
6100153019,18632386,Quarterly,https://www.springer.com/journal/11761,18632394,
6700153282,17411106,Quarterly,https://www.inderscience.com/jhome.php?jcode=ijwgs,17411114,
6700153285,17442869,Quarterly,https://www.inderscience.com/jhome.php?jcode=ijmndi,17442850,
7000153231,17519632,Bi-monthly,https://digital-library.theiet.org/content/journals/iet-cvi,17519640,
7100153120,17881994,Tri-annual,http://www.akademiai.com/link.asp?id=120375,17883911,
72242,9205691,Monthly,http://www.springerlink.com/content/100272/,15731405,
79015,10010920,Semi-annual,https://ores.su/en/journals/kongzhi-yu-juececontrol-and-decision/,,
800147111,15707873,Quarterly,http://www.springerlink.com/content/111140/,15729184,
87936,10036059,Monthly,https://www.scimagojr.com/journalsearch.php?q=87936&tip=sid,,
