scopus_source_id,print_issn,e_issn,frequency,review_time,journal_website
13024,0324721X,,Semi-annual,,https://www.inf.u-szeged.hu/actacybernetica/edb/index.xml
13130,9268782,15737578,Quarterly,,http://www.springerlink.com/content/100257/
13581,10638016,15338010,Quarterly,,https://www.igi-global.com/gateway/journal/1072
13622,1635808,19435835,Quarterly,,http://www.sigmod.org/publications/sigmod-record/0912
13683,1464833,19435819,Quarterly,,http://www.sigcomm.org/learn/computer-communication-review
13803,9235965,18792677,Monthly,,https://www.sciencedirect.com/journal/signal-processing-image-communication#description
14300154706,19366442,19366450,Bi-monthly,,https://www.springerlink.com/content/1936-6450
14411,14614111,17415179,,,
14452,375497,17413133,Monthly,,https://sim.sagepub.com/
144641,16191366,16191374,Quarterly,,https://www.springerlink.com/content/109378/
144702,13594338,14349957,Quarterly,,https://www.springerlink.com/content/1359-4338/
144749,17298806,17298814,,,
144797,21601577,21601593,,,
144889,15472450,15472442,Quarterly,,https://www.tandfonline.com/loi/gits20
144945,1566113X,15729427,Quarterly,,https://www.springerlink.com/content/106607/
14500154706,14690268,17575885,Quarterly,,https://www.worldscientific.com/worldscinet/ijcia
145264,13460714,,,,
145326,16155262,16155270,Bi-monthly,,http://www.springerlink.com/content/107927/
145508,15464261,1546427X,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1546-427X
14879,15708268,18737749,Quarterly,,http://www.journals.elsevier.com/journal-of-web-semantics/#description
14965,1386145X,15731413,Quarterly,,http://www.springerlink.com/content/101757/
14966,2786125,18786642,Quarterly,,http://www.journals.elsevier.com/journal-of-manufacturing-systems/#description
15012,15903,14320525,Bi-monthly,,http://www.springerlink.com/content/100460/
15109,9168532,,,,
15134,200255,18726291,Fortnightly,,https://www.journals.elsevier.com/information-sciences/#description
15463,2721732,19374143,Bi-monthly,,https://www.computer.org/portal/web/computingnow/micro
15484,1206212X,,,,
15552,1419331,18729436,Bi-monthly,,https://www.journals.elsevier.com/microprocessors-and-microsystems/#description
15572,13873326,15729419,Bi-monthly,,http://www.springerlink.com/content/103798/
15583,2883635,18827055,Quarterly,,http://www.springerlink.com/content/1882-7055
15688,8887985,15587959,Semi-annual,,https://aaahq.org/Research/Journals/Section-Journal-Home-Pages/Journal-of-Information-Systems
15703,2191377,2193116,Monthly,,http://www.springerlink.com/content/105441/
16733,2780062,1558254X,Monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=42
16947,15457362,15465004,Quarterly,,http://www.igi-global.com/gateway/journal/1079
17300154721,18880258,,,,
17604,16079264,20794029,Bi-monthly,,https://jit.ndhu.edu.tw/
17700156776,14666642,17418070,,,
17800156773,1751648X,17516498,,,
17932,1679260,18727522,Quarterly,,http://www.journals.elsevier.com/integration-the-vlsi-journal/#description
18003,1691864,15685535,Semi-monthly,,http://www.tandfonline.com/toc/tadr20/current
18050,2783649,17413176,Monthly,,http://ijr.sagepub.com/
18056,10020446,,,,
18078,2635747,14698668,Monthly,,http://journals.cambridge.org/action/displayJournal?jid=ROB
18079,9218890,1872793X,Monthly,,http://www.journals.elsevier.com/robotics-and-autonomous-systems/#description
18080,7365845,18792537,Bi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/704/description#description
18089,9659978,18735339,Monthly,,http://www.journals.elsevier.com/advances-in-engineering-software/
18120,983500,15577295,Quarterly,,http://toms.acm.org/
18121,1049331X,15577392,Quarterly,,http://tosem.acm.org/
18136,15684946,18729681,Monthly,,http://www.journals.elsevier.com/applied-soft-computing/#description
18184,2644401,17587077,Bi-monthly,,http://www.emeraldinsight.com/loi/ec
18186,1770667,14355663,Quarterly,,http://www.springerlink.com/content/102820/
18197,10692509,18758835,Quarterly,,https://www.iospress.nl/journal/integrated-computer-aided-engineering/
18400156714,15409589,15445976,Bi-monthly,,https://journals.riverpublishers.com/index.php/JWE/index
18644,1741038X,17587786,Bi-monthly,,http://www.emeraldinsight.com/journal/jmtm
18650,13823256,15737616,Quarterly,,http://www.springerlink.com/content/100262/
18660,9473602,1432010X,Quarterly,,http://www.springerlink.com/content/102830/
18661,1615147X,16151488,Monthly,,http://www.springerlink.com/content/102504/
18709,7407459,19374194,Bi-monthly,,http://www.computer.org/portal/web/computingnow/software
18711,985589,19393520,Monthly,,http://www.computer.org/portal/web/tse
18732,9505849,18736025,Monthly,,http://www.journals.elsevier.com/information-and-software-technology/#description
18936,9168516,17451345,Monthly,,http://search.ieice.org/bin/index.php/category_B/lang_E/curr_1
19266,9528091,17415047,Bi-monthly,,http://www.inderscienceonline.com/loi/ijcat
19268,10943420,17412846,Quarterly,,http://hpc.sagepub.com/
19270,2181940,17936403,Monthly,,http://www.worldscinet.com/ijseke/ijseke.shtml
19271,14332779,14332787,Bi-monthly,,http://www.springer.com/computer/swe/journal/10009
19294,10946136,10991425,Bi-monthly,,http://www.springerlink.com/content/111647/
19300156903,19358237,19358245,Quarterly,,http://www.nowpublishers.com/MAL
19309,1641212,18731228,Monthly,,http://www.journals.elsevier.com/journal-of-systems-and-software/#description
19400156805,17441765,17441773,,,
19400157203,12136972,12136964,,,
19400158592,18672949,18672957,Quarterly,,http://www.springer.com/mathematics/journal/12532
19400158708,18759521,1875953X,Bi-monthly,,http://www.journals.elsevier.com/entertainment-computing/
19700174683,20407939,20407947,Monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2040-7947
19700177025,1943068X,19430698,,,
19700177034,19493045,,Quarterly,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=5165369
19700177336,18688071,1868808X,Bi-monthly,,http://link.springer.com/journal/13042
19700181431,12460125,21167052,Quarterly,,http://www.tandfonline.com/loi/tjds20
19700186821,14778394,17418216,,,
19700186842,19423926,19423934,,,
19700186847,19416210,19416229,Quarterly,,http://www.igi-global.com/gateway/journal/1112
19700186849,19416237,19416245,Quarterly,,http://www.igi-global.com/journal/international-journal-ambient-computing-intelligence/1110
19700186851,17407516,17407524,Quarterly,,http://www.inderscienceonline.com/loi/ijaac
19700186865,16877047,16877055,Irrregular (0),18 weeks,https://www.hindawi.com/journals/ijcgt/
19700186867,18761364,18761372,Bi-monthly,,https://www.iospress.nl/journal/journal-of-ambient-intelligence-and-smart-environments/
19700186871,18885063,20131631,Tri-annual,,http://www.tdp.cat/
19700186872,15573958,15573966,Quarterly,,http://www.igi-global.com/gateway/journal/1095
19700187627,17538947,17538955,Monthly,,http://www.tandfonline.com/loi/tjde20
19700187807,19393555,19393547,Bi-monthly,,http://www.tandfonline.com/loi/uiss20
19869,3617688,16083261,Bi-monthly,,http://www.springerlink.com/content/0361-7688/
19900191968,18456421,,,,
19900193685,13272314,18758827,Quarterly,,http://www.iospress.nl/journal/international-journal-of-knowledge-based-and-intelligent-engineering-systems/
19913,10009825,,,,
19926,10589244,1875919X,Annual,19 weeks,https://www.hindawi.com/journals/sp/
20007,380644,1097024X,Monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-024X
20013,9639314,15731367,Quarterly,,http://www.springerlink.com/content/100222/
20428,2683768,14333015,Semi-monthly,,http://www.springerlink.com/content/102823/
20432,9600833,10991689,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1689
20765,10049037,,,,
20952,15309827,19447078,Quarterly,,https://asmedigitalcollection.asme.org/computingengineering
20969,15324435,15337928,Annual,,http://www.mtome.com/Publications/JMLR/jmlr.html
21100198475,15775097,,,,
21100201073,19765622,,,,
21100203301,1976913X,2092805X,Bi-monthly,,http://jips-k.org/
21100205112,20477481,20477481,Monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(issn)2047-7481
21100211724,18724981,18758843,Quarterly,,http://www.iospress.nl/journal/intelligent-decision-technologies/
21100216567,20474938,20474946,Bi-monthly,,http://digital-library.theiet.org/content/journals/iet-bmt
21100220382,17572657,17572665,,,
21100223313,20734212,20734239,,,
21100229836,,20926731,,,
21100235616,2162237X,21622388,Monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=5962385
21100241736,21680566,21680582,Annual,,http://www.tandfonline.com/loi/ttrb20
21100244604,,20793537,,,
21100259509,18977979,20844840,Annual,15 weeks,http://www.e-informatyka.pl/
21100262320,21682216,21682232,Monthly,,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221021#AimsScope
21100266502,21908508,21908516,Quarterly,,http://link.springer.com/journal/13389
21100274221,21682267,21682275,Monthly,,http://www.ieeesmc.org/publications/transactions-on-cybernetics
21100285411,2161024X,,,,
21100286806,21682356,21682364,Bi-monthly,,http://www.ieee.org/
21100332403,22142126,22142134,Bi-monthly,,http://www.journals.elsevier.com/journal-of-information-security-and-applications/
21100338351,21687161,,Quarterly,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6245519
21100369411,20710216,23080256,Quarterly,,http://www.mmp.vestnik.susu.ac.ru/
21100383744,,2192113X,,,
21100403130,23522208,23522216,Bi-monthly,,https://www.journals.elsevier.com/journal-of-logical-and-algebraic-methods-in-programming
21100405702,,22638733,,,
21100411629,24056456,24056464,Quarterly,,https://content.iospress.com/journals/web-intelligence/14/3
21100421900,20564961,,Bi-monthly,,https://www.emerald.com/insight/publication/issn/2056-4961
21100422153,,23527110,,,
21100784665,23798920,23798939,Quarterly,,https://www.ieee.org/membership-catalog/productdetail/showProductDetailPage.html?product=PER221-ELE&searchResults=Y
21100793172,19922264,23109912,,,
21100810444,18213251,23349905,,,
21100820054,17276209,23125381,,,
21100820619,20645260,20645279,,,
21100823281,21667160,21667179,Quarterly,,https://www.igi-global.com/gateway/journal/64245
21100824667,,21051232,,,
21100824863,,18632122,,,
21100827462,19853157,22898107,,,
21100828027,9743154,,,,
21100836194,,24059595,,,
21100843325,24096008,23138734,,,
21100855995,20439989,20439997,,,
21100862637,,22108327,,,
21100875102,16416414,24495220,,,
21100881468,23294949,23294957,Quarterly,,https://dl.acm.org/journal/topc
21100893766,,2297198X,,,
21805,14322994,14325217,Bi-monthly,,http://www.springerlink.com/content/102510/
22202,1676377,18727468,Bi-monthly,,http://www.journals.elsevier.com/operations-research-letters/#description
22313,1665316,1872745X,Monthly,,http://www.journals.elsevier.com/performance-evaluation/#description
22679,10065911,,,,
22782,13853139,15731340,,,
23127,45411,1557735X,Bi-monthly,,http://jacm.acm.org/
23295,13648152,18736726,Monthly,,http://www.journals.elsevier.com/environmental-modelling-and-software/#description
23486,14329360,14330369,Quarterly,,http://link.springer.com/journal/791
23490,8857474,15737691,Annual,,https://www.springerlink.com/content/105731/
23604,1692607,18727565,Monthly,,http://www.elsevier.com/locate/cmpb
23671,1676393,18727182,Monthly,,https://www.journals.elsevier.com/speech-communication/#description
23871,9332790,14321378,Quarterly,,http://www.springerlink.com/content/100359/
23958,15423980,15423999,Bi-monthly,,http://www.oldcitypublishing.com/MVLSC/MVLSC.html
23987,15392791,15590089,Quarterly,,http://www.springerlink.com/content/120559/
24145,9288910,15737535,Quarterly,,http://www.springerlink.com/content/100242/
24161,10773142,1090235X,Monthly,,http://www.journals.elsevier.com/computer-vision-and-image-understanding/#description
24162,13359150,,Bi-monthly,,http://www.cai.sk/
24173,9540091,13600494,Quarterly,,http://www.tandfonline.com/loi/ccos20
24175,13837133,15729354,Quarterly,,http://www.springerlink.com/content/1383-7133
24207,15684539,15732908,Quarterly,,http://www.springerlink.com/content/108654/
24208,13892576,15737632,Quarterly,,http://www.springerlink.com/content/104755/
24254,1628828,19393539,Monthly,,http://www.computer.org/portal/web/tpami
24258,11373601,19883064,,,
24286,0888613X,18734731,Bi-monthly,,http://www.journals.elsevier.com/international-journal-of-approximate-reasoning/#description
24303,9205489,18727018,Bi-monthly,,http://www.journals.elsevier.com/computer-standards-and-interfaces/#description
24305,8848173,1098111X,Monthly,,https://onlinelibrary.wiley.com/journal/1098111x
24310,2180014,17936381,Monthly,,https://www.worldscientific.com/worldscinet/ijprai
24326,2184885,17936411,Bi-monthly,,https://www.worldscientific.com/worldscinet/ijufks
24354,1687433,15730670,Bi-monthly,,http://www.springerlink.com/content/100280/
24357,0952813X,13623079,Quarterly,,https://www.tandfonline.com/loi/teta20
24358,13811231,15729397,Bi-monthly,,http://www.springerlink.com/content/102935/
24360,9210296,15730409,Monthly,,http://www.springerlink.com/content/100290/
24361,9259902,15737675,Bi-monthly,,http://www.springerlink.com/content/100289/
24363,9565515,15728145,Bi-monthly,,http://www.springerlink.com/content/0956-5515
24407,0010485X,14365057,Monthly,,http://www.springerlink.com/content/103076/
24449,235954,1805949X,Bi-monthly,,http://www.kybernetika.cz/
24595,1697439,18733239,Monthly,,https://www.journals.elsevier.com/chemometrics-and-intelligent-laboratory-systems/#description
24596,13867857,15737543,Quarterly,,https://www.springer.com/journal/10586/
24772,9507051,18727409,Bi-monthly,,https://www.journals.elsevier.com/knowledge-based-systems/#description
24774,2698889,14698005,Annual,,https://www.cambridge.org/core/journals/knowledge-engineering-review
24775,8856125,15730565,Monthly,,unsafe:jttp://www.springerlink.com/content/100309/
24800,9410643,14333058,Monthly,,http://www.springerlink.com/content/102827/
24802,12100552,23364335,Bi-monthly,,http://www.nnw.cz/
24806,13704621,1573773X,Bi-monthly,,http://www.springerlink.com/content/100321/
24823,313203,18735142,Monthly,,https://www.journals.elsevier.com/pattern-recognition/#description
24825,1678655,18727344,Monthly,,http://www.journals.elsevier.com/pattern-recognition/#description
24847,0992499X,,,,
24906,1464116,1558108X,Bi-monthly,,http://www.springer.com/computer/hardware/journal/11950
24980,9345043,1433299X,Quarterly,,http://www.springerlink.com/content/102822/
25022,15361268,15582590,Quarterly,,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7756
25033,189340,15579956,Monthly,,https://www.computer.org/portal/web/tc
25037,1089778X,19410026,Bi-monthly,,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=4235
25038,15361233,15580660,Monthly,,https://www.computer.org/portal/web/tmc
25040,10919856,15265528,Quarterly,,https://pubsonline.informs.org/journal/ijoc
25053,15209202,1941045X,Bi-monthly,,http://www.computer.org/portal/web/computingnow/itpro
25396,9295585,15728080,Quarterly,,http://www.springerlink.com/content/100255/
25476,10798587, 2326005X ,Quarterly,,http://wacong.org/autosoft/auto/
25482,8268185,19257090,Bi-monthly,,http://www.actapress.com/Content_of_Journal.aspx?JournalID=127
25497,10642315,,,,
25507,3505596,,Quarterly,,http://www.informatica.si/index.php/informatica
25515,15240703,15240711,Bi-monthly,,https://www.journals.elsevier.com/graphical-models/#description
25518,2721716,15581756,Bi-monthly,,https://www.computer.org/csdl/magazine/cg
25529,1432087,10991514,Bi-monthly,,https://onlinelibrary.wiley.com/journal/10991514
25531,1070986X,19410166,Quarterly,,http://www.computer.org/portal/web/computingnow/multimedia
25534,10577149,19410042,Monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=83
25535,10772626,19410506,Monthly,,https://www.computer.org/portal/web/tvcg
25547,9535438,18737951,Bi-monthly,,http://iwc.oxfordjournals.org/
25548,1651684,18727557,Monthly,,https://www.journals.elsevier.com/signal-processing/#description
25566,2544156,,,,
25574,10039775,,,,
25620,0955792X,1465363X,Bi-monthly,,https://academic.oup.com/logcom
25621,7437315,10960848,Monthly,,https://www.journals.elsevier.com/journal-of-parallel-and-distributed-computing/#description
25623,9208542,15730484,Monthly,,http://www.springerlink.com/content/100302/
25626,9424962,14321882,Bi-monthly,,http://www.springerlink.com/content/100377/
25627,13807501,14321882,Monthly,,http://www.springerlink.com/content/100320/
25644,10547460,15313263,Quarterly,,https://www.mitpressjournals.org/toc/pvar/27/2
2600147401,16155289,16155297,Quarterly,,http://www.springerlink.com/content/1615-5289
26099,15662535,18726305,Bi-monthly,,https://www.sciencedirect.com/journal/information-fusion#description
26131,2544164,,,,
26132,10009000,18604749,Bi-monthly,,http://www.springerlink.com/content/1000-9000/
26138,1678191,18727336,Monthly,,https://www.journals.elsevier.com/parallel-computing/#description
26141,1296264,1793642X,Quarterly,,http://www.worldscinet.com/ppl
26146,1782789,14322315,Bi-monthly,,http://www.springerlink.com/content/100388/
26324,10429832,10982418,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2418
26422,10526234,10957189,Quarterly,,https://www.siam.org/publications/journals/siam-journal-on-optimization-siopt
26693,13301365,18498671,,,http://gradst.unist.hr/international-journal-for-engineering-modelling
26714,10001239,,Semi-monthly,,https://ores.su/en/journals/jisuanji-yanjiu-yu-fazhancomputer-research-and-development/
26799,15708705,15708713,Bi-monthly,,https://www.sciencedirect.com/journal/ad-hoc-networks#description
26802,13812416,15728110,Quarterly,,https://www.springer.com/journal/10772
27190,9226567,15730573,Quarterly,,https://www.springer.com/journal/10590
27237,10636692,15582566,Bi-monthly,,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=90
27239,8908044,1558156X,Bi-monthly,,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=65
27306,1383469X,15728153,Bi-monthly,,http://www.springerlink.com/content/101750/
27724,2780070,19374151,Monthly,,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=43
27836,1640925,15584593,Quarterly,,https://dl.acm.org/journal/toplas
27842,13816551,,Quarterly,,http://www.ada-europe.org/auj/home/
27843,13675788,,Semi-annual,,https://www.journals.elsevier.com/annual-reviews-in-control/
27856,63835,15729125,Quarterly,,http://www.springerlink.com/content/109418/
27865,14778424,18736866,Semi-annual,,http://www.sciencedirect.com/science/journal/14778424/
27869,8852308,10958363,Bi-monthly,,https://www.journals.elsevier.com/computer-speech-and-language
27871,15320626,15320634,Semi-monthly,,https://onlinelibrary.wiley.com/journal/15320634
27873,15227383,15545946,Bi-monthly,,https://www.cutter.com/itjournal/
28325,8857458,15737640,Bi-monthly,,http://www.springerlink.com/content/101593/
28345,9567968,14697653,Annual,,https://www.cambridge.org/core/journals/journal-of-functional-programming
28360,16601769,,Quarterly,,http://www.jot.fm/
28380,13513249,14698110,Bi-monthly,,https://www.cambridge.org/core/journals/natural-language-engineering
28416,1676423,18727964,Semi-monthly,,https://www.journals.elsevier.com/science-of-computer-programming/#description
28424,14710684,14753081,Bi-monthly,,https://www.cambridge.org/core/journals/theory-and-practice-of-logic-programming
28511,13873954,17445051,Bi-monthly,,https://www.tandfonline.com/loi/nmcm20
28512,255610,14364646,Monthly,,http://www.springerlink.com/content/103081/
28535,283045,10970037,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0037
28538,10556788,10294937,Bi-monthly,,https://www.tandfonline.com/loi/goms20
28554,14327643,14337479,Monthly,,http://www.springerlink.com/content/1432-7643
28642,15261492,15261506,Monthly,,http://www.techscience.com/cmes/2018/index2018.html
28931,0926227X,18758924,Bi-monthly,,https://www.iospress.nl/journal/journal-of-computer-security/
29089,1387974X,15728188,Bi-monthly,,http://www.springerlink.com/content/103282/
300147006,16145046,16145054,Quarterly,,https://www.springer.com/journal/11334
3200147819,15741192,18731589,Bi-monthly,,https://www.journals.elsevier.com/pervasive-and-mobile-computing/#description
35932,8999457,10981098,Quarterly,,https://onlinelibrary.wiley.com/journal/10981098
4400151723,1735188X,,Semi-annual,,https://webology.org/
4700152798,15504832,15504840,Quarterly,,https://dl.acm.org/journal/jetc
4800153205,15564665,15564703,Quarterly,,https://dl.acm.org/journal/taas
4900153227,2896540,,Quarterly,,https://www.jstage.jst.go.jp/browse/jssst
5400152640,17518709,17518717,Bi-monthly,,https://digital-library.theiet.org/content/journals/iet-ifs
5400152646,17519659,17519667,Monthly,,https://digital-library.theiet.org/content/journals/iet-ipr
5800173367,17518601,1751861X,Bi-monthly,,https://digital-library.theiet.org/content/journals/iet-cdt
5800179613,17438225,17438233,Monthly,,https://www.inderscience.com/jhome.php?jcode=ijahuc
6100152804,17427185,17427193,Bi-monthly,,https://www.inderscienceonline.com/loi/ijcse
6100153019,18632386,18632394,Quarterly,,https://www.springer.com/journal/11761
6700153282,17411106,17411114,Quarterly,,https://www.inderscience.com/jhome.php?jcode=ijwgs
6700153285,17442869,17442850,Quarterly,,https://www.inderscience.com/jhome.php?jcode=ijmndi
7000153231,17519632,17519640,Bi-monthly,,https://digital-library.theiet.org/content/journals/iet-cvi
7100153120,17881994,17883911,Tri-annual,,http://www.akademiai.com/link.asp?id=120375
72242,9205691,15731405,Monthly,,http://www.springerlink.com/content/100272/
79015,10010920,,Semi-annual,,https://ores.su/en/journals/kongzhi-yu-juececontrol-and-decision/
800147111,15707873,15729184,Quarterly,,http://www.springerlink.com/content/111140/
87936,10036059,,Monthly,,https://www.scimagojr.com/journalsearch.php?q=87936&tip=sid
