Scopus Source ID,Title,CiteScore,Percentile,"Citation
Count","Scholarly
Output","Percent
Cited",SNIP,SJR,RANK,"Rank
Out Of",Publisher,Type,Open Access,Scopus ASJC Code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Scopus Source ID.1,Print ISSN,E-ISSN
21100463068,"International Journal on Advanced Science, Engineering and Information Technology",1.07,53,678,634,49,0.802,0.23,95,206,INSIGHT - Indonesian Society for Knowledge and Human Development,Journal,YES,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/21100463068,20885334,24606952
21100466404,Cogent Engineering,1.36,62,614,452,55,0.82,0.272,78,206,Cogent OA,Journal,YES,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/21100466404,23311916,
21100466428,"Herald of the Bauman Moscow State Technical University, Series Natural Sciences",0.27,8,33,124,23,0.443,0.223,188,206,Bauman University Publishing House,Journal,NO,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100466428,18123368,
21100778750,Proceedings of the Association for Information Science and Technology,0.65,33,317,487,31,0.483,0.22,138,206,John Wiley and Sons Inc.,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/21100778750,,23739231
21100780794,Engineering,4.05,91,1086,268,72,2.189,0.838,17,206,Elsevier Ltd,Journal,YES,1700,General Computer Science,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100780794,20958099,
21100784666,ACM Transactions on Asian and Low-Resource Language Information Processing,1.22,58,104,85,60,1.494,0.216,85,206,Association for Computing Machinery (ACM),Journal,NO,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/21100784666,23754699,23754702
21100784750,Bridge,0.41,17,31,76,21,0.324,0.132,169,206,National Academy of Sciences,Journal,NO,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100784750,7376278,
21100786316,Bio-Algorithms and Med-Systems,0.29,10,25,87,23,0.324,0.129,185,206,Walter de Gruyter,Journal,NO,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100786316,18959091,1896530X
21100792082,"Vestnik Udmurtskogo Universiteta: Matematika, Mekhanika, Komp'yuternye Nauki",0.49,22,48,98,33,0.706,0.253,160,206,Udmurt State University,Journal,YES,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100792082,19949197,20765959
21100814051,Information Discovery and Delivery,0.55,25,48,87,45,0.624,0.339,154,206,Emerald Group Publishing Ltd.,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/21100814051,23986247,
21100819609,Schedae Informaticae,0.37,14,16,43,23,0.189,0.122,176,206,Wydawnictwo Uniwersytetu Jagiellonskiego,Journal,NO,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100819609,17323916,20838476
21100827423,IIUM Engineering Journal,0.45,20,28,62,31,0.373,0.117,165,206,International Islamic University Malaysia,Journal,YES,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100827423,1511788X,22897860
21100829147,International Journal of Advanced Science and Technology,0.42,18,62,149,21,0.441,0.13,167,206,Science and Engineering Research Support Society,Journal,NO,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100829147,20054238,22076360
21100830173,PeerJ Computer Science,3.37,88,317,94,63,1.652,0.874,24,206,PeerJ Inc.,Journal,YES,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/21100830173,,23765992
21100831436,Journal of The Institution of Engineers (India): Series B,0.55,25,96,175,35,0.282,0.148,154,206,Springer India,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/21100831436,22502106,22502114
21100832567,ACM Transactions on Privacy and Security,1.81,73,49,27,67,1.522,0.322,56,206,Association for Computing Machinery (ACM),Journal,NO,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/21100832567,24712566,24712574
21100834310,"Vestnik Sankt-Peterburgskogo Universiteta, Prikladnaya Matematika, Informatika, Protsessy Upravleniya",0.72,36,26,36,47,0.833,0.212,131,206,Saint Petersburg State University,Journal,YES,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/21100834310,18119905,25422251
21100837465,Pakistan Journal of Engineering and Applied Sciences,0.17,2,3,18,6,0.012,0.113,201,206,"University of Engineering and Technology, Lahore",Journal,YES,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100837465,19951302,24150584
21100840337,Baghdad Science Journal,0.2,5,20,99,14,0.198,0.186,196,206,University of Baghdad,Journal,YES,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/21100840337,20788665,24117986
21100840458,Periodicals of Engineering and Natural Sciences,1.0,49,56,56,43,0.102,0.203,105,206,International University of Sarajevo,Journal,YES,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/21100840458,,23034521
21100857172,Computation,1.4,63,184,131,60,0.552,0.266,75,206,Multidisciplinary Digital Publishing Institute,Journal,YES,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/21100857172,,20793197
21100869224,"International Journal of Mathematical, Engineering and Management Sciences",0.68,34,25,37,41,0.378,0.208,135,206,"International Journal of Mathematical, Engineering and Management Sciences (IJMEMS)",Journal,YES,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/21100869224,,24557749
21100871307,Open Computer Science,0.63,31,22,35,29,0.604,-,142,206,Walter de Gruyter GmbH,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/21100871307,,22991093
21100889858,Indonesian Journal of Science and Technology,2.33,78,84,36,72,5.856,-,45,206,Universitas Pendidikan Indonesia,Journal,NO,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/21100889858,25281410,25278045
21463,International Journal of Health Geographics,2.99,84,380,127,78,1.312,0.924,32,206,BioMed Central Ltd.,Journal,YES,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/21463,1476072X,
22382,Huazhong Keji Daxue Xuebao (Ziran Kexue Ban)/Journal of Huazhong University of Science and Technology (Natural Science Edition),0.27,8,289,1055,21,0.236,0.14,188,206,Huazhong University of Science and Technology,Journal,NO,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/22382,16714512,
22489,European Journal of Operational Research,4.98,95,10372,2083,85,2.455,2.205,9,206,Elsevier,Journal,NO,1700,General Computer Science,Quartile1,Top 10%,https://www.scopus.com/sourceid/22489,3772217,
22933,Turkish Journal of Electrical Engineering and Computer Sciences,0.86,42,772,894,44,0.487,0.215,118,206,Turkiye Klinikleri Journal of Medical Sciences,Journal,YES,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/22933,13000632,13036203
23038,ACM Computing Surveys,11.21,99,3084,275,93,5.253,1.503,2,206,Association for Computing Machinery (ACM),Journal,NO,1700,General Computer Science,Quartile1,Top 10%,https://www.scopus.com/sourceid/23038,3600300,
23051,ACM Transactions on Computational Logic,1.47,66,143,97,56,1.299,0.559,69,206,Association for Computing Machinery (ACM),Journal,NO,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/23051,15293785,
23087,Algorithmica,1.42,64,596,420,58,1.354,0.667,73,206,Springer New York,Journal,NO,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/23087,1784617,14320541
23792,Computer Journal,1.3,60,373,286,53,0.746,0.282,81,206,Oxford University Press,Journal,NO,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/23792,104620,14602067
24304,Computer Supported Cooperative Work,2.85,84,211,74,77,1.223,0.286,33,206,Springer Netherlands,Journal,NO,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/24304,9259724,15737551
24355,Computers and Operations Research,4.56,92,3127,685,87,2.275,1.859,15,206,Elsevier Ltd,Journal,NO,1700,General Computer Science,Quartile1,Top 10%,https://www.scopus.com/sourceid/24355,3050548,
24783,ETRI Journal,1.16,57,401,345,52,0.828,0.23,87,206,John Wiley & Sons Inc.,Journal,YES,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/24783,12256463,
25021,IEEE Annals of the History of Computing,0.25,7,27,108,22,0.633,0.15,192,206,IEEE Computer Society,Journal,NO,1700,General Computer Science,Quartile4,,https://www.scopus.com/sourceid/25021,10586180,
25563,Systems and Control Letters,3.59,89,1541,429,79,1.485,1.762,22,206,Elsevier,Journal,NO,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/25563,1676911,
25823,Complexity,2.08,75,1223,587,72,0.861,0.535,51,206,Hindawi Limited,Journal,YES,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/25823,10762787,10990526
26168,Computers and Composition,1.13,56,129,114,50,1.047,0.55,91,206,Elsevier Ltd,Journal,NO,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/26168,87554615,
28049,Applied Categorical Structures,0.59,26,79,133,38,0.988,0.55,150,206,Springer Netherlands,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/28049,9272852,15729095
28347,Journal of Graph Algorithms and Applications,1.14,56,122,107,55,1.165,0.486,89,206,Brown University,Journal,YES,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/28347,15261719,
28540,SIAM Journal on Computing,2.81,83,533,190,77,2.214,1.331,34,206,Society for Industrial and Applied Mathematics Publications,Journal,NO,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/28540,975397,10957111
28887,Computer Fraud and Security,0.64,32,116,181,29,0.635,0.177,139,206,Elsevier BV,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/28887,13613723,
28898,Computers and Security,4.65,93,1624,349,85,2.303,0.667,14,206,Elsevier Ltd,Journal,NO,1700,General Computer Science,Quartile1,Top 10%,https://www.scopus.com/sourceid/28898,1674048,
32853,Journal of Information Processing,0.9,44,293,327,37,0.743,0.226,113,206,Information Processing Society of Japan,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/32853,3876101,18826652
4000151614,Eurasip Journal on Embedded Systems,0.69,35,44,64,42,0.395,0.139,134,206,Springer Publishing Company,Journal,YES,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/4000151614,16873955,16873963
5300152203,RIAI - Revista Iberoamericana de Automatica e Informatica Industrial,1.11,55,168,151,49,0.832,0.308,92,206,Elsevier Doyma,Journal,YES,1700,General Computer Science,Quartile2,,https://www.scopus.com/sourceid/5300152203,16977912,16977920
5800173377,ACM Transactions on Knowledge Discovery from Data,3.82,90,458,120,81,1.796,0.629,21,206,Association for Computing Machinery (ACM),Journal,NO,1700,General Computer Science,Quartile1,Top 10%,https://www.scopus.com/sourceid/5800173377,15564681,
6400153142,Advances in Multimedia,0.9,44,44,49,37,0.851,0.173,113,206,Hindawi Limited,Journal,YES,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/6400153142,16875680,16875699
7000153240,Computational Intelligence and Neuroscience,2.27,76,1082,476,68,1.034,0.397,48,206,Hindawi Publishing Corporation,Journal,YES,1700,General Computer Science,Quartile1,,https://www.scopus.com/sourceid/7000153240,16875265,16875273
7600153103,Malaysian Journal of Computer Science,0.92,47,55,60,47,0.551,0.192,108,206,Faculty of Computer Science and Information Technology,Journal,NO,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/7600153103,1279084,
78470,Discrete Mathematics and Theoretical Computer Science,0.64,32,88,137,42,0.908,0.433,139,206,Maison de l'informatique et des mathematiques discretes,Journal,YES,1700,General Computer Science,Quartile3,,https://www.scopus.com/sourceid/78470,13658050,
8000153138,Computer Science Review,10.05,98,372,37,92,5.391,1.431,3,206,Elsevier Ireland Ltd,Journal,NO,1700,General Computer Science,Quartile1,Top 10%,https://www.scopus.com/sourceid/8000153138,15740137,
13024,Acta Cybernetica,0.37,19,30,81,23,0.373,0.138,41,50,"University of Szeged, Institute of Informatics",Journal,NO,1701,Computer Science (miscellaneous),Quartile4,,https://www.scopus.com/sourceid/13024,0324721X,
144674,Journal of Geomatics,0.1,6,41,413,7,0.074,0.111,47,50,Wuhan University,Journal,NO,1701,Computer Science (miscellaneous),Quartile4,,https://www.scopus.com/sourceid/144674,20956045,
145095,"Journal of Logic, Language and Information",0.91,37,40,44,50,1.514,0.342,32,50,Springer Netherlands,Journal,NO,1701,Computer Science (miscellaneous),Quartile3,,https://www.scopus.com/sourceid/145095,9258531,
15591,Journal of Artificial Societies and Social Simulation,2.42,79,404,167,69,1.493,1.097,11,50,University of Surrey,Journal,YES,1701,Computer Science (miscellaneous),Quartile1,,https://www.scopus.com/sourceid/15591,14607425,
17700155307,Chongqing Daxue Xuebao/Journal of Chongqing University,0.33,14,129,389,24,0.301,0.203,43,50,Editorial Board of Journal of Chongqing University,Journal,NO,1701,Computer Science (miscellaneous),Quartile4,,https://www.scopus.com/sourceid/17700155307,1000582X,
19700174668,Annual Review of CyberTherapy and Telemedicine,0.33,14,40,120,22,0.125,0.129,43,50,Virtual Reality Medical Institute,Journal,YES,1701,Computer Science (miscellaneous),Quartile4,,https://www.scopus.com/sourceid/19700174668,15548716,
19700187808,Journal of Medical Ethics and History of Medicine,0.96,39,46,48,44,1.184,0.238,31,50,Teheran University of Medical Sciences,Journal,NO,1701,Computer Science (miscellaneous),Quartile3,,https://www.scopus.com/sourceid/19700187808,20080387,
21100201542,Symmetry,2.28,75,1140,501,69,1.046,0.287,13,50,Multidisciplinary Digital Publishing Institute,Journal,YES,1701,Computer Science (miscellaneous),Quartile1,,https://www.scopus.com/sourceid/21100201542,20738994,
21100223336,International Journal of Human Capital and Information Technology Professionals,1.02,41,66,65,60,0.321,0.2,30,50,IGI Publishing,Journal,NO,1701,Computer Science (miscellaneous),Quartile3,,https://www.scopus.com/sourceid/21100223336,19473478,19473486
21100262198,Journal of Formalized Reasoning,1.7,63,34,20,45,1.708,0.706,19,50,Alma Mater Studiorum  (Bologna),Journal,YES,1701,Computer Science (miscellaneous),Quartile2,,https://www.scopus.com/sourceid/21100262198,19725787,
21100262490,"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications",2.57,83,157,61,77,1.727,0.422,9,50,Innovative Information Science & Technology Research Group (ISYOU),Journal,NO,1701,Computer Science (miscellaneous),Quartile1,,https://www.scopus.com/sourceid/21100262490,20935374,20935382
21100283367,International Journal of Prognostics and Health Management,1.36,52,99,73,59,0.686,0.242,24,50,PHM Society,Journal,YES,1701,Computer Science (miscellaneous),Quartile2,,https://www.scopus.com/sourceid/21100283367,21532648,
21100318403,Journal of the Institute of Image Electronics Engineers of Japan,0.06,3,12,213,5,0.115,0.103,49,50,Institute of Image Electronics Engineers of Japan,Journal,NO,1701,Computer Science (miscellaneous),Quartile4,,https://www.scopus.com/sourceid/21100318403,2859831,13480316
21100338508,IEEE Transactions on Emerging Topics in Computing,4.36,91,659,151,74,1.83,0.659,5,50,IEEE Computer Society,Journal,NO,1701,Computer Science (miscellaneous),Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338508,21686750,
21100368801,IEEE/ACM Transactions on Audio Speech and Language Processing,5.06,95,2388,472,85,2.382,1.045,3,50,IEEE Advancing Technology for Humanity,Journal,NO,1701,Computer Science (miscellaneous),Quartile1,Top 10%,https://www.scopus.com/sourceid/21100368801,23299290,23299304
