Scopus Source ID,Subject Area,Index,Publisher,Percentile,Frequency,Open Access,Review Time
19900193948,Computer Science Applications,Scopus,Others,42,Monthly,NO,18 weeks
19926,Computer Science Applications,Scopus,Others,46,Monthly,YES,18 weeks
20000195008,Computer Science Applications,Scopus,Inderscience,11,Bi-monthly,NO,12 weeks
20428,Computer Science Applications,Scopus,Springer,76,Annually,NO,4 weeks
20449,Computer Science Applications,Scopus,Inderscience,20,Bi-monthly,NO,12 weeks
20606,Computer Science Applications,Scopus,Others,37,Annually,NO,4 weeks
20608,Computer Science Applications,Scopus,Others,51,Bi-annually,NO,6 weeks
20725,Computer Science Applications,Scopus,Springer,45,Monthly,NO,18 weeks
20893,Computer Science Applications,Scopus,Elsevier,96,Quarterly,NO,10 weeks
20948,Computer Science Applications,Scopus,Others,39,Bi-annually,NO,6 weeks
20952,Computer Science Applications,Scopus,Others,63,Bi-monthly,NO,12 weeks
20964,Computer Science Applications,Scopus,Others,5,Annually,NO,4 weeks
20966,Computer Science Applications,Scopus,Others,78,Bi-annually,NO,6 weeks
20972,Computer Science Applications,Scopus,Elsevier,90,Bi-annually,NO,6 weeks
20979,Computer Science Applications,Scopus,Others,80,Monthly,NO,18 weeks
21080,Computer Science Applications,Scopus,Others,94,Quarterly,NO,10 weeks
21094,Computer Science Applications,Scopus,Elsevier,87,Quarterly,NO,10 weeks
21096,Computer Science Applications,Scopus,Elsevier,83,Bi-monthly,NO,12 weeks
21100195304,Computer Science Applications,Scopus,Others,22,Annually,YES,4 weeks
21100197928,Computer Science Applications,Scopus,Others,23,Annually,NO,4 weeks
21100197952,Computer Science Applications,Scopus,Elsevier,55,Monthly,NO,18 weeks
21100199341,Computer Science Applications,Scopus,Inderscience,33,Bi-monthly,NO,12 weeks
21100199346,Computer Science Applications,Scopus,Others,47,Annually,NO,4 weeks
21100199535,Computer Science Applications,Scopus,Inderscience,12,Monthly,NO,18 weeks
21100199784,Computer Science Applications,Scopus,Others,4,Monthly,NO,18 weeks
21100200203,Computer Science Applications,Scopus,Others,98,Bi-annually,NO,6 weeks
21100200639,Computer Science Applications,Scopus,Others,19,Bi-annually,NO,6 weeks
21100200659,Computer Science Applications,Scopus,Others,1,Bi-monthly,NO,12 weeks
21100201051,Computer Science Applications,Scopus,Others,14,Quarterly,YES,10 weeks
21100201056,Computer Science Applications,Scopus,Others,60,Quarterly,YES,10 weeks
21100201313,Computer Science Applications,Scopus,Others,14,Annually,YES,4 weeks
21100201505,Computer Science Applications,Scopus,Others,25,Quarterly,YES,10 weeks
21100202746,Computer Science Applications,Scopus,Others,6,Bi-annually,YES,6 weeks
21100203110,Computer Science Applications,Scopus,Others,68,Bi-annually,YES,6 weeks
21100204120,Computer Science Applications,Scopus,Others,53,Bi-monthly,YES,12 weeks
21100206263,Computer Science Applications,Scopus,Others,35,Bi-annually,NO,6 weeks
21100207616,Computer Science Applications,Scopus,Others,26,Annually,NO,4 weeks
21100208044,Computer Science Applications,Scopus,Others,78,Quarterly,NO,10 weeks
21100210909,Computer Science Applications,Scopus,Others,30,Quarterly,YES,10 weeks
21100210920,Computer Science Applications,Scopus,Others,74,Bi-monthly,NO,12 weeks
21100211117,Computer Science Applications,Scopus,Others,53,Monthly,NO,18 weeks
21100211334,Computer Science Applications,Scopus,Others,60,Bi-monthly,NO,12 weeks
21100211768,Computer Science Applications,Scopus,Inderscience,16,Bi-annually,NO,6 weeks
21100220156,Computer Science Applications,Scopus,Others,72,Bi-annually,NO,6 weeks
21100220372,Computer Science Applications,Scopus,Inderscience,52,Bi-annually,NO,6 weeks
21100220379,Computer Science Applications,Scopus,Inderscience,35,Bi-monthly,NO,12 weeks
21100220382,Computer Science Applications,Scopus,Inderscience,13,Monthly,NO,18 weeks
21100222913,Computer Science Applications,Scopus,Springer,54,Annually,YES,4 weeks
21100223145,Computer Science Applications,Scopus,Others,8,Bi-monthly,NO,12 weeks
21100227425,Computer Science Applications,Scopus,Others,30,Bi-annually,NO,6 weeks
21100229165,Computer Science Applications,Scopus,Others,58,Quarterly,YES,10 weeks
21100235616,Computer Science Applications,Scopus,IEEE,99,Bi-monthly,NO,12 weeks
21100237436,Computer Science Applications,Scopus,Others,25,Annually,NO,4 weeks
21100238613,Computer Science Applications,Scopus,Others,38,Bi-monthly,YES,12 weeks
21100239834,Computer Science Applications,Scopus,Others,49,Bi-monthly,NO,12 weeks
21100241218,Computer Science Applications,Scopus,Elsevier,76,Annually,NO,4 weeks
21100241768,Computer Science Applications,Scopus,Others,5,Annually,NO,4 weeks
21100242240,Computer Science Applications,Scopus,Inderscience,25,Bi-annually,NO,6 weeks
21100244214,Computer Science Applications,Scopus,Springer,44,Monthly,NO,18 weeks
21100247039,Computer Science Applications,Scopus,Others,32,Monthly,YES,18 weeks
21100255068,Computer Science Applications,Scopus,Others,7,Bi-monthly,YES,12 weeks
21100256982,Computer Science Applications,Scopus,IEEE,91,Monthly,NO,18 weeks
21100258404,Computer Science Applications,Scopus,Others,50,Bi-annually,NO,6 weeks
21100258621,Computer Science Applications,Scopus,Others,9,Quarterly,NO,10 weeks
21100262320,Computer Science Applications,Scopus,IEEE,97,Annually,NO,4 weeks
21100262490,Computer Science Applications,Scopus,Others,71,Annually,NO,4 weeks
21100265343,Computer Science Applications,Scopus,Others,18,Bi-monthly,NO,12 weeks
21100265609,Computer Science Applications,Scopus,Elsevier,72,Annually,NO,4 weeks
21100268400,Computer Science Applications,Scopus,Others,8,Monthly,NO,18 weeks
21100269620,Computer Science Applications,Scopus,Others,92,Monthly,NO,18 weeks
21100274221,Computer Science Applications,Scopus,IEEE,99,Monthly,NO,18 weeks
21100285028,Computer Science Applications,Scopus,IEEE,88,Bi-annually,NO,6 weeks
21100285029,Computer Science Applications,Scopus,Inderscience,28,Bi-annually,NO,6 weeks
21100301442,Computer Science Applications,Scopus,Inderscience,32,Annually,NO,4 weeks
21100301445,Computer Science Applications,Scopus,Taylor and Francis,73,Monthly,NO,18 weeks
21100305268,Computer Science Applications,Scopus,Others,9,Bi-monthly,NO,12 weeks
21100316001,Computer Science Applications,Scopus,Others,58,Quarterly,YES,10 weeks
21100318415,Computer Science Applications,Scopus,Others,91,Bi-annually,YES,6 weeks
21100338350,Computer Science Applications,Scopus,IEEE,98,Quarterly,NO,10 weeks
21100338351,Computer Science Applications,Scopus,IEEE,91,Quarterly,NO,10 weeks
21100338508,Computer Science Applications,Scopus,IEEE,86,Bi-annually,NO,6 weeks
21100356018,Computer Science Applications,Scopus,Elsevier,96,Bi-annually,NO,6 weeks
21100372437,Computer Science Applications,Scopus,IEEE,71,Quarterly,NO,10 weeks
21100394784,Computer Science Applications,Scopus,Others,45,Quarterly,YES,10 weeks
21100396293,Computer Science Applications,Scopus,Inderscience,21,Monthly,NO,18 weeks
21100396507,Computer Science Applications,Scopus,Others,19,Bi-annually,NO,6 weeks
21100397403,Computer Science Applications,Scopus,Springer,86,Bi-monthly,YES,12 weeks
21100398003,Computer Science Applications,Scopus,Others,48,Quarterly,NO,10 weeks
21100420802,Computer Science Applications,Scopus,Others,94,Quarterly,YES,10 weeks
21100422153,Computer Science Applications,Scopus,Elsevier,99,Bi-annually,YES,6 weeks
21100423723,Computer Science Applications,Scopus,Inderscience,30,Bi-annually,NO,6 weeks
21100432047,Computer Science Applications,Scopus,Others,23,Annually,YES,4 weeks
21100440523,Computer Science Applications,Scopus,Others,32,Annually,YES,4 weeks
21100442189,Computer Science Applications,Scopus,Others,21,Annually,NO,4 weeks
21100450083,Computer Science Applications,Scopus,Others,32,Bi-monthly,YES,12 weeks
21100451321,Computer Science Applications,Scopus,Others,94,Bi-annually,YES,6 weeks
21100455650,Computer Science Applications,Scopus,Elsevier,74,Annually,YES,4 weeks
21100464658,Computer Science Applications,Scopus,Others,32,Bi-monthly,YES,12 weeks
21100464917,Computer Science Applications,Scopus,Others,27,Bi-monthly,NO,12 weeks
21100465194,Computer Science Applications,Scopus,Others,30,Bi-annually,NO,6 weeks
21100466714,Computer Science Applications,Scopus,Springer,74,Annually,YES,4 weeks
21100469450,Computer Science Applications,Scopus,Others,41,Monthly,NO,18 weeks
21100773821,Computer Science Applications,Scopus,Taylor and Francis,26,Bi-annually,NO,6 weeks
21100775590,Computer Science Applications,Scopus,Others,69,Bi-monthly,NO,12 weeks
21100780696,Computer Science Applications,Scopus,Others,69,Annually,NO,4 weeks
21100781705,Computer Science Applications,Scopus,Others,38,Bi-annually,YES,6 weeks
21100781706,Computer Science Applications,Scopus,Others,15,Annually,YES,4 weeks
21100784448,Computer Science Applications,Scopus,Others,9,Monthly,NO,18 weeks
21100787102,Computer Science Applications,Scopus,Taylor and Francis,61,Bi-annually,YES,6 weeks
21100788880,Computer Science Applications,Scopus,Others,0,Annually,YES,4 weeks
21100788912,Computer Science Applications,Scopus,Taylor and Francis,16,Monthly,NO,18 weeks
21100788924,Computer Science Applications,Scopus,Taylor and Francis,18,Quarterly,NO,10 weeks
21100790723,Computer Science Applications,Scopus,Others,22,Annually,NO,4 weeks
21100790777,Computer Science Applications,Scopus,Others,26,Monthly,NO,18 weeks
21100791249,Computer Science Applications,Scopus,Others,7,Annually,YES,4 weeks
21100791701,Computer Science Applications,Scopus,Others,72,Quarterly,YES,10 weeks
21100791825,Computer Science Applications,Scopus,Elsevier,91,Bi-annually,NO,6 weeks
21100799933,Computer Science Applications,Scopus,Others,59,Monthly,NO,18 weeks
21100804573,Computer Science Applications,Scopus,Elsevier,81,Bi-annually,YES,6 weeks
21100805777,Computer Science Applications,Scopus,Others,41,Bi-monthly,NO,12 weeks
21100809811,Computer Science Applications,Scopus,Others,12,Quarterly,YES,10 weeks
21100812152,Computer Science Applications,Scopus,Others,8,Monthly,YES,18 weeks
21100812851,Computer Science Applications,Scopus,Springer,68,Monthly,YES,18 weeks
21100815354,Computer Science Applications,Scopus,Others,17,Quarterly,YES,10 weeks
21100815385,Computer Science Applications,Scopus,Others,3,Bi-annually,YES,6 weeks
21100817136,Computer Science Applications,Scopus,Others,10,Bi-annually,NO,6 weeks
21100818502,Computer Science Applications,Scopus,Others,6,Monthly,YES,18 weeks
21100818512,Computer Science Applications,Scopus,Others,18,Annually,NO,4 weeks
21100820619,Computer Science Applications,Scopus,Others,17,Bi-monthly,YES,12 weeks
21100821307,Computer Science Applications,Scopus,Others,49,Bi-monthly,YES,12 weeks
21100823281,Computer Science Applications,Scopus,Others,24,Quarterly,NO,10 weeks
21100823283,Computer Science Applications,Scopus,Others,5,Bi-annually,NO,6 weeks
21100824034,Computer Science Applications,Scopus,Others,55,Bi-annually,YES,6 weeks
21100824046,Computer Science Applications,Scopus,Elsevier,56,Quarterly,NO,10 weeks
21100824892,Computer Science Applications,Scopus,Taylor and Francis,50,Monthly,NO,18 weeks
21100825150,Computer Science Applications,Scopus,Others,8,Quarterly,NO,10 weeks
21100829268,Computer Science Applications,Scopus,Others,70,Bi-monthly,YES,12 weeks
21100831443,Computer Science Applications,Scopus,Others,97,Quarterly,NO,10 weeks
21100832514,Computer Science Applications,Scopus,Others,11,Bi-annually,NO,6 weeks
21100832761,Computer Science Applications,Scopus,Others,49,Quarterly,NO,10 weeks
21100833036,Computer Science Applications,Scopus,Others,0,Bi-annually,YES,6 weeks
21100836334,Computer Science Applications,Scopus,Others,49,Annually,YES,4 weeks
21100836592,Computer Science Applications,Scopus,Inderscience,12,Bi-monthly,NO,12 weeks
21100837352,Computer Science Applications,Scopus,Others,80,Quarterly,YES,10 weeks
21100840026,Computer Science Applications,Scopus,Others,6,Bi-annually,NO,6 weeks
21100843325,Computer Science Applications,Scopus,Others,34,Monthly,YES,18 weeks
21100850723,Computer Science Applications,Scopus,Others,93,Bi-monthly,YES,12 weeks
21100850798,Computer Science Applications,Scopus,Others,97,Annually,YES,4 weeks
21100851239,Computer Science Applications,Scopus,Others,22,Monthly,NO,18 weeks
21100853527,Computer Science Applications,Scopus,Springer,77,Monthly,YES,18 weeks
21100853805,Computer Science Applications,Scopus,Others,31,Quarterly,NO,10 weeks
21100854164,Computer Science Applications,Scopus,IEEE,90,Annually,NO,4 weeks
21100855506,Computer Science Applications,Scopus,Others,52,Annually,NO,4 weeks
21100855805,Computer Science Applications,Scopus,Others,6,Annually,YES,4 weeks
21100855984,Computer Science Applications,Scopus,Springer,57,Monthly,YES,18 weeks
21100855992,Computer Science Applications,Scopus,Inderscience,10,Bi-monthly,NO,12 weeks
21100855995,Computer Science Applications,Scopus,Inderscience,6,Annually,NO,4 weeks
21100856541,Computer Science Applications,Scopus,Springer,75,Bi-annually,YES,6 weeks
21100857212,Computer Science Applications,Scopus,Elsevier,57,Monthly,NO,18 weeks
21100857397,Computer Science Applications,Scopus,Others,16,Monthly,NO,18 weeks
21100857424,Computer Science Applications,Scopus,Others,36,Annually,YES,4 weeks
21100857591,Computer Science Applications,Scopus,ACM,65,Bi-annually,NO,6 weeks
21100862637,Computer Science Applications,Scopus,Elsevier,82,Bi-monthly,YES,12 weeks
21100863113,Computer Science Applications,Scopus,Others,16,Bi-annually,NO,6 weeks
21100863714,Computer Science Applications,Scopus,Others,30,Bi-monthly,NO,12 weeks
21100864387,Computer Science Applications,Scopus,Others,34,Bi-annually,NO,6 weeks
21100865401,Computer Science Applications,Scopus,Others,9,Bi-monthly,NO,12 weeks
21100868216,Computer Science Applications,Scopus,Others,2,Annually,YES,4 weeks
21100868821,Computer Science Applications,Scopus,Others,79,Monthly,YES,18 weeks
21100870845,Computer Science Applications,Scopus,Springer,40,Monthly,YES,18 weeks
21100872775,Computer Science Applications,Scopus,Inderscience,14,Quarterly,NO,10 weeks
21100873337,Computer Science Applications,Scopus,Springer,61,Bi-monthly,NO,12 weeks
21100874186,Computer Science Applications,Scopus,Taylor and Francis,36,Bi-monthly,YES,12 weeks
21100875801,Computer Science Applications,Scopus,Others,81,Annually,NO,4 weeks
21100881468,Computer Science Applications,Scopus,ACM,54,Bi-annually,NO,6 weeks
21100886132,Computer Science Applications,Scopus,Others,99,Bi-annually,NO,6 weeks
21100894112,Computer Science Applications,Scopus,Taylor and Francis,34,Bi-monthly,NO,12 weeks
21100899523,Computer Science Applications,Scopus,Taylor and Francis,43,Quarterly,NO,10 weeks
21100900379,Computer Science Applications,Scopus,IEEE,88,Monthly,NO,18 weeks
21141,Computer Science Applications,Scopus,Others,58,Annually,NO,4 weeks
21451,Computer Science Applications,Scopus,Others,19,Monthly,YES,18 weeks
21579,Computer Science Applications,Scopus,Taylor and Francis,47,Bi-monthly,NO,12 weeks
22140,Computer Science Applications,Scopus,Others,57,Bi-annually,NO,6 weeks
22206,Computer Science Applications,Scopus,Springer,45,Quarterly,NO,10 weeks
22238,Computer Science Applications,Scopus,Others,76,Quarterly,NO,10 weeks
22315,Computer Science Applications,Scopus,Springer,75,Bi-monthly,NO,12 weeks
22476,Computer Science Applications,Scopus,Others,19,Monthly,YES,18 weeks
22545,Computer Science Applications,Scopus,Others,54,Quarterly,NO,10 weeks
22679,Computer Science Applications,Scopus,Others,31,Annually,NO,4 weeks
22798,Computer Science Applications,Scopus,Others,8,Monthly,NO,18 weeks
23018,Computer Science Applications,Scopus,Others,3,Annually,NO,4 weeks
23054,Computer Science Applications,Scopus,ACM,54,Quarterly,NO,10 weeks
23087,Computer Science Applications,Scopus,Springer,47,Monthly,NO,18 weeks
23453,Computer Science Applications,Scopus,Others,44,Bi-annually,NO,6 weeks
23604,Computer Science Applications,Scopus,Elsevier,84,Monthly,NO,18 weeks
23671,Computer Science Applications,Scopus,Elsevier,72,Annually,NO,4 weeks
23706,Computer Science Applications,Scopus,Others,83,Bi-annually,NO,6 weeks
23871,Computer Science Applications,Scopus,Springer,65,Annually,NO,4 weeks
24201,Computer Science Applications,Scopus,Elsevier,94,Annually,NO,4 weeks
24208,Computer Science Applications,Scopus,Springer,60,Annually,NO,4 weeks
24222,Computer Science Applications,Scopus,Springer,75,Bi-monthly,NO,12 weeks
24364,Computer Science Applications,Scopus,Others,60,Monthly,NO,18 weeks
24407,Computer Science Applications,Scopus,Springer,71,Bi-annually,NO,6 weeks
24501,Computer Science Applications,Scopus,Springer,75,Bi-monthly,NO,12 weeks
24593,Computer Science Applications,Scopus,Elsevier,70,Annually,NO,4 weeks
24595,Computer Science Applications,Scopus,Elsevier,79,Bi-annually,NO,6 weeks
24600,Computer Science Applications,Scopus,Elsevier,84,Bi-annually,NO,6 weeks
24619,Computer Science Applications,Scopus,Springer,75,Annually,NO,4 weeks
24623,Computer Science Applications,Scopus,Others,26,Monthly,NO,18 weeks
24756,Computer Science Applications,Scopus,Others,61,Quarterly,NO,10 weeks
24807,Computer Science Applications,Scopus,Elsevier,89,Annually,NO,4 weeks
24927,Computer Science Applications,Scopus,Taylor and Francis,27,Annually,NO,4 weeks
24932,Computer Science Applications,Scopus,Others,20,Bi-annually,NO,6 weeks
25022,Computer Science Applications,Scopus,IEEE,74,Annually,NO,4 weeks
25040,Computer Science Applications,Scopus,Others,68,Monthly,NO,18 weeks
25053,Computer Science Applications,Scopus,IEEE,56,Monthly,NO,18 weeks
25397,Computer Science Applications,Scopus,Others,73,Bi-monthly,NO,12 weeks
25479,Computer Science Applications,Scopus,Others,72,Annually,NO,4 weeks
25495,Computer Science Applications,Scopus,Others,5,Quarterly,NO,10 weeks
25507,Computer Science Applications,Scopus,Others,18,Annually,YES,4 weeks
25509,Computer Science Applications,Scopus,Elsevier,46,Quarterly,NO,10 weeks
25531,Computer Science Applications,Scopus,IEEE,64,Monthly,NO,18 weeks
25612,Computer Science Applications,Scopus,Others,47,Bi-annually,NO,6 weeks
25631,Computer Science Applications,Scopus,Taylor and Francis,52,Annually,NO,4 weeks
25710,Computer Science Applications,Scopus,Taylor and Francis,36,Annually,NO,4 weeks
25862,Computer Science Applications,Scopus,Springer,47,Bi-annually,NO,6 weeks
25879,Computer Science Applications,Scopus,Others,86,Bi-annually,YES,6 weeks
25978,Computer Science Applications,Scopus,Others,44,Bi-annually,NO,6 weeks
2600147402,Computer Science Applications,Scopus,Springer,70,Bi-annually,NO,6 weeks
26004,Computer Science Applications,Scopus,IEEE,88,Bi-monthly,NO,12 weeks
26132,Computer Science Applications,Scopus,Springer,53,Bi-annually,NO,6 weeks
26183,Computer Science Applications,Scopus,Others,84,Monthly,NO,18 weeks
26540,Computer Science Applications,Scopus,Others,24,Quarterly,NO,10 weeks
26621,Computer Science Applications,Scopus,Others,66,Bi-monthly,NO,12 weeks
26644,Computer Science Applications,Scopus,Others,55,Monthly,NO,18 weeks
26693,Computer Science Applications,Scopus,Others,11,Bi-monthly,NO,12 weeks
26801,Computer Science Applications,Scopus,Others,80,Monthly,YES,18 weeks
26941,Computer Science Applications,Scopus,Springer,27,Monthly,NO,18 weeks
26985,Computer Science Applications,Scopus,Others,37,Bi-monthly,NO,12 weeks
27187,Computer Science Applications,Scopus,Others,52,Annually,NO,4 weeks
27188,Computer Science Applications,Scopus,Others,77,Monthly,YES,18 weeks
27237,Computer Science Applications,Scopus,IEEE,88,Bi-monthly,NO,12 weeks
27277,Computer Science Applications,Scopus,Others,95,Bi-monthly,NO,12 weeks
27676,Computer Science Applications,Scopus,Others,43,Annually,NO,4 weeks
27686,Computer Science Applications,Scopus,Others,15,Monthly,NO,18 weeks
27728,Computer Science Applications,Scopus,Elsevier,74,Quarterly,NO,10 weeks
27871,Computer Science Applications,Scopus,Others,51,Bi-annually,NO,6 weeks
27873,Computer Science Applications,Scopus,Others,1,Bi-monthly,NO,12 weeks
28077,Computer Science Applications,Scopus,Others,38,Monthly,NO,18 weeks
28347,Computer Science Applications,Scopus,Others,41,Annually,YES,4 weeks
28454,Computer Science Applications,Scopus,Others,32,Bi-annually,NO,6 weeks
28456,Computer Science Applications,Scopus,Elsevier,33,Monthly,NO,18 weeks
28494,Computer Science Applications,Scopus,Taylor and Francis,43,Annually,NO,4 weeks
28497,Computer Science Applications,Scopus,Others,63,Annually,NO,4 weeks
28499,Computer Science Applications,Scopus,Springer,37,Bi-monthly,NO,12 weeks
28511,Computer Science Applications,Scopus,Taylor and Francis,38,Monthly,NO,18 weeks
28642,Computer Science Applications,Scopus,Others,37,Monthly,NO,18 weeks
28704,Computer Science Applications,Scopus,Others,62,Bi-annually,NO,6 weeks
29114,Computer Science Applications,Scopus,Taylor and Francis,69,Quarterly,NO,10 weeks
29161,Computer Science Applications,Scopus,Elsevier,97,Annually,NO,4 weeks
29556,Computer Science Applications,Scopus,Others,36,Bi-monthly,NO,12 weeks
29805,Computer Science Applications,Scopus,Others,87,Monthly,NO,18 weeks
30232,Computer Science Applications,Scopus,Others,37,Annually,NO,4 weeks
30441,Computer Science Applications,Scopus,Elsevier,86,Annually,NO,4 weeks
3100147401,Computer Science Applications,Scopus,Elsevier,70,Bi-annually,NO,6 weeks
3200147702,Computer Science Applications,Scopus,Inderscience,22,Annually,NO,4 weeks
3200147819,Computer Science Applications,Scopus,Elsevier,81,Bi-annually,NO,6 weeks
36450,Computer Science Applications,Scopus,Elsevier,82,Monthly,NO,18 weeks
4100151705,Computer Science Applications,Scopus,Others,55,Bi-monthly,YES,12 weeks
4400151506,Computer Science Applications,Scopus,Springer,54,Annually,YES,4 weeks
4700152301,Computer Science Applications,Scopus,Others,92,Bi-annually,NO,6 weeks
4700152490,Computer Science Applications,Scopus,Springer,67,Quarterly,NO,10 weeks
4700152622,Computer Science Applications,Scopus,Springer,42,Monthly,NO,18 weeks
4700152722,Computer Science Applications,Scopus,Others,2,Annually,NO,4 weeks
4700152809,Computer Science Applications,Scopus,Others,43,Annually,YES,4 weeks
4700152823,Computer Science Applications,Scopus,ACM,34,Annually,NO,4 weeks
5000153603,Computer Science Applications,Scopus,Others,3,Bi-monthly,NO,12 weeks
5000154502,Computer Science Applications,Scopus,Others,58,Bi-annually,NO,6 weeks
5000157801,Computer Science Applications,Scopus,Others,35,Quarterly,NO,10 weeks
5100155074,Computer Science Applications,Scopus,Others,92,Annually,NO,4 weeks
5100155079,Computer Science Applications,Scopus,Others,85,Bi-monthly,NO,12 weeks
5100155103,Computer Science Applications,Scopus,Elsevier,80,Bi-annually,NO,6 weeks
51658,Computer Science Applications,Scopus,Others,4,Monthly,NO,18 weeks
5200152703,Computer Science Applications,Scopus,Others,67,Annually,NO,4 weeks
5200152822,Computer Science Applications,Scopus,Springer,55,Monthly,NO,18 weeks
5300152202,Computer Science Applications,Scopus,Others,60,Monthly,NO,18 weeks
5300152722,Computer Science Applications,Scopus,Others,76,Bi-annually,NO,6 weeks
54666,Computer Science Applications,Scopus,Inderscience,11,Monthly,NO,18 weeks
5700153460,Computer Science Applications,Scopus,Springer,20,Monthly,NO,18 weeks
57810,Computer Science Applications,Scopus,Elsevier,67,Quarterly,NO,10 weeks
57844,Computer Science Applications,Scopus,Springer,46,Bi-annually,NO,6 weeks
5800179620,Computer Science Applications,Scopus,Others,62,Annually,NO,4 weeks
5800207506,Computer Science Applications,Scopus,Inderscience,62,Quarterly,NO,10 weeks
5800207673,Computer Science Applications,Scopus,Others,67,Quarterly,NO,10 weeks
5800213394,Computer Science Applications,Scopus,Others,20,Monthly,NO,18 weeks
58655,Computer Science Applications,Scopus,Others,41,Bi-monthly,NO,12 weeks
6000152729,Computer Science Applications,Scopus,Others,3,Annually,NO,4 weeks
6000152745,Computer Science Applications,Scopus,Others,2,Bi-annually,NO,6 weeks
6000153223,Computer Science Applications,Scopus,Others,1,Quarterly,NO,10 weeks
6100152807,Computer Science Applications,Scopus,Inderscience,13,Bi-monthly,NO,12 weeks
6200180184,Computer Science Applications,Scopus,Others,18,Monthly,NO,18 weeks
6300153121,Computer Science Applications,Scopus,Others,48,Bi-annually,YES,6 weeks
6400153135,Computer Science Applications,Scopus,Others,39,Annually,YES,4 weeks
6400153138,Computer Science Applications,Scopus,Others,37,Bi-monthly,YES,12 weeks
6400153154,Computer Science Applications,Scopus,Others,28,Annually,YES,4 weeks
6400153175,Computer Science Applications,Scopus,Inderscience,8,Annually,NO,4 weeks
6700153291,Computer Science Applications,Scopus,Others,63,Annually,YES,4 weeks
7000153205,Computer Science Applications,Scopus,Others,83,Monthly,NO,18 weeks
7100153120,Computer Science Applications,Scopus,Others,29,Bi-monthly,NO,12 weeks
7900153143,Computer Science Applications,Scopus,Inderscience,44,Monthly,NO,18 weeks
8300153137,Computer Science Applications,Scopus,Inderscience,12,Bi-monthly,NO,12 weeks
88345,Computer Science Applications,Scopus,Springer,57,Annually,NO,4 weeks
88934,Computer Science Applications,Scopus,Others,22,Quarterly,NO,10 weeks
9000153101,Computer Science Applications,Scopus,Others,94,Bi-monthly,NO,12 weeks
9000153105,Computer Science Applications,Scopus,Elsevier,93,Bi-monthly,NO,12 weeks
95101,Computer Science Applications,Scopus,IEEE,98,Bi-monthly,NO,12 weeks
9700153238,Computer Science Applications,Scopus,Others,70,Bi-monthly,NO,12 weeks
11300153726,Computer Vision and Pattern Recognition,Scopus,Others,31,Bi-annually,NO,6 weeks
11700154323,Computer Vision and Pattern Recognition,Scopus,Others,49,Quarterly,YES,10 weeks
12320,Computer Vision and Pattern Recognition,Scopus,Others,58,Bi-annually,NO,6 weeks
12961,Computer Vision and Pattern Recognition,Scopus,Others,23,Bi-monthly,NO,12 weeks
12984,Computer Vision and Pattern Recognition,Scopus,Springer,61,Bi-monthly,NO,12 weeks
130138,Computer Vision and Pattern Recognition,Scopus,Springer,73,Quarterly,NO,10 weeks
13024,Computer Vision and Pattern Recognition,Scopus,Others,4,Annually,NO,4 weeks
13803,Computer Vision and Pattern Recognition,Scopus,Elsevier,82,Quarterly,NO,10 weeks
14500154734,Computer Vision and Pattern Recognition,Scopus,Springer,38,Annually,NO,4 weeks
15109,Computer Vision and Pattern Recognition,Scopus,Others,24,Quarterly,NO,10 weeks
17271,Computer Vision and Pattern Recognition,Scopus,Elsevier,92,Bi-annually,NO,6 weeks
17700155303,Computer Vision and Pattern Recognition,Scopus,Inderscience,20,Quarterly,NO,10 weeks
19400158515,Computer Vision and Pattern Recognition,Scopus,Springer,90,Monthly,NO,18 weeks
19700166503,Computer Vision and Pattern Recognition,Scopus,Others,7,Annually,NO,4 weeks
19700177336,Computer Vision and Pattern Recognition,Scopus,Springer,79,Bi-annually,NO,6 weeks
19700201529,Computer Vision and Pattern Recognition,Scopus,Others,42,Annually,YES,4 weeks
19900191975,Computer Vision and Pattern Recognition,Scopus,Others,17,Monthly,NO,18 weeks
21100198475,Computer Vision and Pattern Recognition,Scopus,Others,7,Quarterly,YES,10 weeks
21100211724,Computer Vision and Pattern Recognition,Scopus,Others,14,Bi-monthly,NO,12 weeks
21100211768,Computer Vision and Pattern Recognition,Scopus,Inderscience,12,Annually,NO,4 weeks
21100216567,Computer Vision and Pattern Recognition,Scopus,Others,67,Bi-annually,NO,6 weeks
21100217227,Computer Vision and Pattern Recognition,Scopus,Springer,26,Monthly,NO,18 weeks
21100223313,Computer Vision and Pattern Recognition,Scopus,Others,17,Monthly,NO,18 weeks
21100243801,Computer Vision and Pattern Recognition,Scopus,Others,53,Bi-annually,NO,6 weeks
21100244604,Computer Vision and Pattern Recognition,Scopus,Others,3,Annually,NO,4 weeks
21100259128,Computer Vision and Pattern Recognition,Scopus,Others,37,Monthly,NO,18 weeks
21100285411,Computer Vision and Pattern Recognition,Scopus,Others,0,Monthly,NO,18 weeks
21100396507,Computer Vision and Pattern Recognition,Scopus,Others,19,Bi-annually,NO,6 weeks
21100440516,Computer Vision and Pattern Recognition,Scopus,Others,21,Monthly,YES,18 weeks
21100464776,Computer Vision and Pattern Recognition,Scopus,Others,10,Bi-monthly,YES,12 weeks
21100792090,Computer Vision and Pattern Recognition,Scopus,Others,87,Bi-monthly,YES,12 weeks
21100818502,Computer Vision and Pattern Recognition,Scopus,Others,1,Bi-annually,YES,6 weeks
